,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
113,114,0.835625,0.7651515151515151,0.10145105771010439,0.7281503382238675,0.5599999999999999,0.8785714285714284,0.7716666666666667,0.779047619047619
114,115,0.8297321428571429,0.7651515151515151,0.10145105771010439,0.729345482948424,0.585,0.8660714285714285,0.7516666666666667,0.7901587301587301
115,116,0.8309821428571429,0.7568181818181818,0.09044846828871068,0.719484371837313,0.5599999999999999,0.8660714285714285,0.7466666666666667,0.7776587301587301
116,117,0.8025892857142857,0.7492424242424243,0.11667923759288372,0.713236461251167,0.5650000000000001,0.8517857142857143,0.7454761904761904,0.7748809523809523
117,118,0.7997321428571429,0.7484848484848484,0.09487693337413985,0.7077404295051354,0.54,0.8642857142857142,0.7454761904761905,0.7687698412698413
118,119,0.8286607142857143,0.7651515151515151,0.08488755714127078,0.7267322709969768,0.5599999999999999,0.8803571428571428,0.78,0.7809920634920635
119,120,0.8184821428571428,0.7568181818181818,0.09044846828871068,0.7158989376636435,0.54,0.8803571428571428,0.7716666666666667,0.7726587301587301
120,121,0.8305357142857142,0.7659090909090909,0.12196995838272175,0.734126984126984,0.585,0.8678571428571429,0.7516666666666667,0.785595238095238
121,122,0.8274107142857142,0.7484848484848485,0.09487693337413987,0.7113258636788048,0.5599999999999999,0.8517857142857143,0.7371428571428571,0.7743253968253968
122,123,0.8301785714285714,0.7651515151515151,0.09353666251238453,0.7271451914098972,0.5599999999999999,0.8803571428571428,0.7783333333333333,0.7798015873015872
123,124,0.839017857142857,0.7568181818181817,0.1198071989571025,0.7223205062910945,0.5599999999999999,0.8660714285714285,0.7633333333333333,0.7748809523809523
124,125,0.8247321428571428,0.7825757575757575,0.11151499139938732,0.7486227824463118,0.585,0.8928571428571429,0.7849999999999999,0.7911507936507935
