,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
81,82,0.9516071428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
82,83,0.9516071428571429,0.8833333333333332,0.09781564923143893,0.8642134336251983,0.79,0.9339285714285716,0.8916666666666666,0.9002777777777778
83,84,0.9453571428571429,0.8583333333333332,0.09662515072736713,0.8375467669585316,0.765,0.9089285714285715,0.8516666666666668,0.8859920634920634
84,85,0.9453571428571429,0.8583333333333332,0.09662515072736713,0.8375467669585316,0.765,0.9089285714285715,0.8516666666666668,0.8859920634920634
85,86,0.9453571428571429,0.85,0.10971343143406388,0.829927719339484,0.765,0.8946428571428571,0.8366666666666667,0.8824206349206349
86,87,0.9453571428571429,0.85,0.10971343143406388,0.829927719339484,0.765,0.8946428571428571,0.8366666666666667,0.8824206349206349
87,88,0.942232142857143,0.85,0.10971343143406388,0.829927719339484,0.765,0.8946428571428571,0.8366666666666667,0.8824206349206349
88,89,0.942232142857143,0.8583333333333332,0.10430546308621437,0.8378443860061505,0.765,0.9071428571428571,0.8516666666666666,0.8842063492063492
89,90,0.942232142857143,0.85,0.10971343143406388,0.829927719339484,0.765,0.8946428571428571,0.8366666666666667,0.8824206349206349
90,91,0.942232142857143,0.85,0.10971343143406388,0.829927719339484,0.765,0.8946428571428571,0.8366666666666667,0.8824206349206349
91,92,0.9393750000000001,0.8583333333333332,0.10430546308621437,0.8378443860061505,0.765,0.9071428571428571,0.8516666666666666,0.8842063492063492
92,93,0.9333928571428572,0.85,0.10971343143406388,0.828320576482341,0.74,0.9071428571428571,0.845,0.869920634920635
93,94,0.9333928571428572,0.8583333333333332,0.10430546308621437,0.8378443860061505,0.765,0.9071428571428571,0.8516666666666666,0.8842063492063492
94,95,0.9333928571428572,0.8583333333333332,0.10430546308621437,0.8378443860061505,0.765,0.9071428571428571,0.8516666666666666,0.8842063492063492
95,96,0.9302678571428572,0.8583333333333332,0.10430546308621437,0.8378443860061505,0.765,0.9071428571428571,0.8516666666666666,0.8842063492063492
96,97,0.9302678571428572,0.8416666666666668,0.1141933599505248,0.8204039098156745,0.74,0.8946428571428571,0.8300000000000001,0.8681349206349207
97,98,0.93625,0.8416666666666668,0.1141933599505248,0.8204039098156745,0.74,0.8946428571428571,0.8300000000000001,0.8681349206349207
98,99,0.93625,0.8416666666666668,0.0997682499781554,0.8199289680907327,0.74,0.8928571428571429,0.8283333333333334,0.869920634920635
99,100,0.93625,0.8333333333333333,0.10393492741038726,0.8120123014240661,0.74,0.8803571428571428,0.8133333333333332,0.8681349206349207
100,101,0.93625,0.8333333333333333,0.10393492741038726,0.8120123014240661,0.74,0.8803571428571428,0.8133333333333332,0.8681349206349207
101,102,0.93625,0.8333333333333333,0.10393492741038726,0.8120123014240661,0.74,0.8803571428571428,0.8133333333333332,0.8681349206349207
102,103,0.9271428571428573,0.825,0.09976824997815541,0.8037583331700979,0.74,0.8660714285714285,0.7933333333333333,0.8663492063492064
103,104,0.9242857142857144,0.825,0.12076147288491197,0.8018535712653361,0.72,0.8803571428571428,0.8033333333333333,0.8592063492063492
104,105,0.9274107142857144,0.825,0.12076147288491197,0.8018535712653361,0.72,0.8803571428571428,0.8033333333333333,0.8592063492063492
105,106,0.9305357142857144,0.825,0.12076147288491197,0.8018535712653361,0.72,0.8803571428571428,0.8033333333333333,0.8592063492063492
106,107,0.9305357142857144,0.825,0.12076147288491197,0.8018535712653361,0.72,0.8803571428571428,0.8033333333333333,0.8592063492063492
107,108,0.9305357142857144,0.825,0.12076147288491197,0.8018535712653361,0.72,0.8803571428571428,0.8033333333333333,0.8592063492063492
108,109,0.9305357142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
109,110,0.9305357142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
110,111,0.9274107142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
111,112,0.9274107142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
